application_id,created_at,branch_id,team_id,status
1e316124-d4c9-4731-b0b5-887ed3b1e7e1,2025-11-03,3,4,Approved
a6a671f9-a7c9-49be-959a-77dc847af28d,2025-08-12,4,4,Approved
b266f057-2cdf-4061-aae2-2e37888f8204,2025-11-10,4,4,Approved
c8d8e697-271e-4cfa-9fe8-eec4b7ecc3f4,2025-12-13,5,3,Approved
7acd4ef5-35de-4266-a9a5-4b17f2ecc172,2025-09-15,2,2,Rejected
a84b24a4-6f2b-4bde-a4e4-b9ec08f9749b,2025-10-07,1,1,Approved
58ec3d93-c2eb-4827-94c9-7a38e5292881,2025-12-14,2,4,Approved
b8b4d319-f415-4bc8-95a4-d5e95aa30194,2025-09-20,4,5,Approved
eab34552-8ac7-484f-a742-662b8113b10d,2025-01-30,1,5,Approved
76eed925-a33b-42e2-b10c-e08d7e6a5ee9,2025-08-16,1,2,Approved
e4286c40-b1af-441e-b11f-1c541ed28b59,2025-07-07,4,2,Approved
177896aa-8392-4bf5-904e-1c7103e70087,2025-11-20,4,2,Approved
fd3c4837-cfc8-40c9-add1-654521761603,2025-04-05,1,2,Rejected
d625a67a-d87e-425c-8b74-4205d3744194,2025-08-21,1,2,Approved
3143f049-8fdb-457c-a68b-7b904c9a1eb2,2025-06-12,5,2,Approved
9396bfad-62bc-4113-a8fe-8c7d23901fca,2025-09-01,5,5,In Progress
981fcee3-eb71-4d8e-91ba-6abd8aaeb292,2025-03-26,3,1,In Progress
cc78a9b1-dbb0-4c21-835e-72308c56b0c6,2025-10-25,3,2,In Progress
d6ba6d2a-7d85-4a6f-a4d7-b8ddb9537a42,2025-10-06,2,3,Rejected
a450dc1c-40d7-459e-8ce1-887c89583de6,2025-06-27,2,4,Approved
c1f1182f-b7e1-4049-8183-99c316758f65,2025-01-01,2,3,In Progress
a6b95b37-8a7e-4aaf-9989-bb12c3fd755d,2025-06-04,5,3,Approved
fbba9aa7-ded1-41a8-98ae-c7e1c68b861b,2025-10-02,5,5,In Progress
0b792106-8bd6-4c7b-bb4f-dc10724ded54,2025-03-09,1,2,Rejected
97450517-1bdf-490f-b1f1-00710a29092d,2025-03-14,1,3,Approved
527a9d90-1a38-4c07-8806-a2788d12065e,2025-03-18,5,4,Approved
0c83d9e0-b630-4d4c-8a0b-0aed2215cca5,2025-02-22,2,1,Approved
9c8e7239-8eb5-4fe3-8fe2-cd7441a8e55d,2025-03-24,2,3,Approved
bce2385a-8329-448e-af14-b182e5f69295,2025-03-12,5,5,Approved
f84407f2-2be1-4362-85c9-6c4235318a7b,2025-10-19,2,3,Approved
8ffbea6a-8fea-4326-8d06-1cbf8ed2e57e,2025-05-31,1,2,Rejected
0b4516e6-5eaa-4ac0-89f7-14d3b22c18a3,2025-01-25,5,2,Approved
4ebeb81f-3fdc-4491-9446-7ca284613b5f,2025-10-03,4,2,Approved
4ccfeddb-9c97-4518-b262-8b5d32663fcc,2025-11-20,3,3,Approved
bbd535b3-7d6b-43b3-81c9-040c5de977d9,2025-03-26,3,1,Approved
e78afd4e-92c9-4aed-9744-7b2dc42290b6,2025-09-09,5,4,Approved
889c160a-a66b-44c1-80ef-3e8dd67519af,2025-04-03,2,5,Rejected
62e7b476-64a0-4d72-bd5f-58b3128d94c1,2025-10-20,4,3,Rejected
4fc44bd7-afd8-41e2-8d69-8c91ee2c75be,2025-06-13,2,3,Approved
8b3ff017-5273-4551-9b24-ade06ad1fd17,2025-05-03,2,4,Approved
b18e1895-72c5-4575-a4fc-5fd319f8cb86,2025-11-07,1,4,Approved
b542a67e-12fe-4741-a271-db0ce13c0982,2025-02-20,2,3,Rejected
1977e676-3ca3-4c29-a1cf-08b00f4e3913,2025-11-23,4,5,Approved
a62bed98-9f50-465e-931a-67dd1907b175,2025-01-11,2,2,Approved
12349d8d-a31f-4b00-b0f4-dc17e39c4af3,2025-11-01,4,4,Rejected
2168f727-7e1e-422a-b491-169a56e093a9,2025-10-30,1,4,In Progress
3f540c8b-4c8d-48b9-ae97-047e62ffbb63,2025-02-27,3,2,In Progress
2c8a332d-4e9a-4caf-b0b6-3aa77b31696f,2025-06-22,2,3,Approved
f843e835-e063-45d8-ade8-36ea103b3feb,2025-12-25,4,2,In Progress
a520fd09-5962-4e92-912a-21c1de467790,2025-05-06,1,1,Rejected
611d6bae-1c87-4dde-a222-f28dbf448e31,2025-05-16,4,4,In Progress
45c43fa9-7fbd-40d7-ae97-05df6e531ca5,2025-09-29,1,5,Approved
89a4b50a-8e70-448e-9ed6-c52cec80f3b5,2025-01-05,5,4,In Progress
f2223f65-f758-45b6-b232-f1421ded3e8c,2025-10-30,4,2,Approved
30e62e9c-8ded-463d-9ebd-8d041d89c668,2025-07-06,5,2,Approved
05fcb13b-5481-4ec1-a7e7-59e441f5dd54,2025-08-23,3,3,Rejected
1ff88679-9f76-45b5-ada8-d8bd78e82259,2025-05-19,3,2,In Progress
238561b1-4146-4985-8be6-8c47bb7e75e8,2025-11-20,2,2,Approved
cc2ba6ca-35c9-48a8-a4f6-8b69e885592e,2025-04-08,1,3,Approved
ef3accc6-823e-4de8-a5bb-11ee6dd61219,2025-02-11,1,4,Approved
9a585576-30f5-4c6d-8155-390a85a3a157,2025-07-03,4,3,Approved
f05266e6-bd36-4078-9bbc-72bc7e102f5b,2025-09-06,5,4,Rejected
d844930c-1b17-4e8d-8927-b32eb0f1377a,2025-05-02,5,1,Approved
ba4c14bf-cd5a-41f1-8e33-200381c95a0b,2025-03-27,4,3,In Progress
f837ac7f-ba41-4acf-acc3-3b37ff66fbdf,2025-05-26,2,3,In Progress
a18f776a-590c-418c-89cc-fe50a0cd49a9,2025-02-16,4,1,Rejected
7d22f05b-f627-45dc-bb01-0d90575c4122,2025-01-29,1,3,In Progress
e8052e53-e969-4d12-bee0-b5386e8a5f9f,2025-08-27,5,2,Approved
7cd8f3e5-0d8e-4d71-b79f-3c89ca98bfe6,2025-01-10,3,4,Approved
d915e0e1-e2c7-47b7-b684-0fb07d099ff7,2025-10-29,1,3,Approved
1aace084-f4e8-429d-ba10-20e1e0235cc7,2025-12-07,2,3,Approved
5ad0ce7e-5c60-4c98-9502-a6d875ca874b,2025-01-07,1,5,Rejected
da137192-2273-4cd0-81b1-b950d2123113,2025-11-10,5,3,Approved
c27aa08d-f875-4ad8-bf79-075e66e585c0,2025-07-20,1,5,Approved
483cb9f6-13d3-4ffb-a620-e9a81f5287c7,2025-09-11,5,2,Rejected
5595e098-5593-45f7-89ec-2dba3da3af29,2025-04-01,5,1,Approved
8d023119-4de9-4178-afc1-c6253eae4f68,2025-11-10,3,3,Approved
e99683cd-3702-4890-9baf-09f7726860ae,2025-10-20,2,4,Rejected
f3593523-0946-45e6-b73f-9b199a8d078e,2025-07-21,1,2,Approved
3cbf213a-bd14-4976-afcb-384e7378a2b7,2025-07-04,5,5,In Progress
f544465d-b4ff-4d88-8306-0e40d670855f,2025-07-15,2,2,Approved
85e61ba8-e572-4278-9103-0a7818ba8962,2025-05-21,3,1,Approved
c9bcd44c-2a62-43cc-8f08-d4aa32efd9c4,2025-10-06,5,3,Approved
b6acffe2-06ac-4652-85c3-c919dfc5fa54,2025-04-02,5,1,Rejected
a07ea84d-a482-4350-8750-27c5a22d81f6,2025-09-23,1,5,In Progress
6d64e4a6-e2d9-4b43-9308-9a063f690132,2025-10-30,2,3,Approved
65e0a50b-63d1-4d89-b2f9-75d64dd54ca7,2025-07-16,2,1,Approved
78efde40-6924-4e24-b7c1-2087afc36f72,2025-06-01,1,2,Approved
8b041998-2f5a-4fdb-8548-3552a585976f,2025-08-29,1,1,Approved
dffa1368-de13-448b-a214-19702bde1149,2025-06-04,3,4,Rejected
2757003b-8d66-4b0b-91d9-4222babc59d0,2025-06-22,2,1,Rejected
cf675af5-65b2-48eb-b250-723782040dd9,2025-06-13,2,5,Approved
0514b196-8650-4039-94e3-7830b67f3b74,2025-09-03,1,1,Rejected
ad43bc33-4532-41f5-924f-099c5371b9c4,2025-03-18,3,3,Approved
71c9015b-edbf-4dfa-8aff-f73fd52d00b9,2025-10-15,1,2,Rejected
d19b112f-9b2d-402f-916b-8f618ed59435,2025-06-29,5,2,Rejected
fdbda384-d65c-4a3d-91f4-314966ca248d,2025-03-23,2,1,Approved
ebdeebfc-66a0-4c6c-becd-192dc743266e,2025-08-22,4,4,Approved
4f2cb269-8c8a-4a86-a03f-afee148bd3e4,2025-10-12,5,1,Approved
cdc0f7e3-8c71-4237-bece-42ea3794b9df,2025-03-02,2,3,Approved
3e9f34b9-24b5-4c1a-8ba3-be68153d0d27,2025-12-02,1,4,Approved
7b9e8b4a-da8b-4625-9aa0-4ef3ba15f54d,2025-06-13,1,3,Rejected
edaa38f3-01a3-49ba-8126-ff2360d100a3,2025-03-26,4,1,Approved
0655c5ba-b5a9-4db8-b0da-e9289cafddee,2025-07-24,4,3,Approved
45cc2230-a933-4439-be5c-bd69a5641b3f,2025-05-24,5,2,Approved
ef79674c-64af-4c0c-b4ba-fb5bf17031b7,2025-01-03,2,3,In Progress
31578a75-f6f3-4c71-b7e9-52014bdbb5c8,2025-10-04,1,3,Rejected
960d6a42-9486-4044-a6a2-c9429e28c8ce,2025-08-30,1,1,Approved
50964caa-846f-4d90-b985-5bf1d88442c7,2025-01-07,3,4,Approved
d671da4b-6f01-4466-8e47-d96509c4e5bd,2025-03-06,4,4,Approved
f710e768-e1d9-41a4-9d6b-c40e623c8e54,2025-04-03,5,5,Approved
39bb4ab3-c3d5-4bfa-91f7-502872a7ce3e,2025-06-21,5,3,Approved
9c51c4ee-6c66-4748-8bb8-589bc311a757,2025-01-18,5,5,Approved
bb1162a4-5139-4628-89af-a0c4b6e6cfb0,2025-09-16,4,1,Approved
a60f35f9-1750-4bd8-8cbc-dc28e5ecae19,2025-02-13,2,3,Approved
bf130588-5bc4-41c2-8bf4-8e982aabe6cb,2025-12-12,2,2,Approved
89020ba2-3584-4587-b490-6a03e8a6ce61,2025-05-29,4,4,Approved
63f0f82a-92ac-422e-82e7-295b2797824c,2025-01-03,4,2,Approved
2ddeee46-e0c4-45cf-a5be-457bd4931071,2025-04-13,4,5,Approved
3bff966e-a1c6-4e95-b43c-99a719a53293,2025-02-20,4,1,Approved
67e5cf8d-6665-4d0e-b89d-8f48fefb82bf,2025-04-18,1,2,Approved
9b3efcce-7be1-449f-b051-4d5df708e668,2025-08-14,1,4,Approved
ab662845-f8a3-42e8-9aa4-f79de98185c8,2025-11-30,2,4,Approved
2ef545a0-65ad-4288-ae5f-14cc83a736f8,2025-12-02,1,1,Rejected
f5219764-9968-441e-827b-a9e0a766d097,2025-04-13,4,3,In Progress
6e4a91f7-3482-47c1-bb48-9cf95240b97c,2025-12-07,3,5,In Progress
e4deeab7-563f-4115-a1ea-6c2f0ca602fa,2025-01-04,1,4,Rejected
12be2baa-db8e-4ea1-922d-1eef7f7a08b3,2025-04-20,5,1,In Progress
318796a7-c270-4732-b55b-5b612f554b9a,2025-11-28,5,4,Approved
dd98592d-c752-4085-a75c-50e533ef4212,2025-06-18,3,5,In Progress
38d1eba6-e80c-49c3-af2c-f721186e3875,2025-03-20,5,1,Approved
f9344dc5-f53b-4b35-bbd6-489aba063714,2025-06-22,4,2,Approved
0c124f27-7c92-4819-bad9-5bfab0e87b41,2025-06-10,1,1,In Progress
ac7443b6-057f-4e2e-a385-c0ed8cc55e2b,2025-09-18,2,3,Approved
e72b6dca-db7b-49ec-ae9b-1b287b5f80de,2025-06-07,2,5,Approved
ad72432f-7c35-424c-b892-31d8f7ffc2c2,2025-07-19,1,1,In Progress
7a0d953d-ef7c-441b-8605-78fa8810b631,2025-10-28,1,2,Approved
cb4eb569-0d0b-4658-ba3a-382f96324e1a,2025-07-29,2,4,Rejected
b96ce508-bbc3-45b3-971c-3ab46d8642c3,2025-10-17,4,3,Approved
08cbbd40-6602-41bf-a74e-c3f48af7234b,2025-10-15,2,5,Approved
25c92bc6-f94d-447f-b865-0c441edea600,2025-01-16,1,1,Approved
04678122-de3e-43ed-ae81-6ab42013ff99,2025-06-08,1,4,In Progress
9e5f2835-4315-41b9-8a20-bcd2f855ddf4,2025-02-15,2,1,Approved
7030b10d-4ca5-4b1b-b782-d12208b547e3,2025-03-18,2,2,Approved
f787e6dc-19e5-4bc5-925c-0c8133bd9e1d,2025-11-27,3,1,Approved
2d1f5074-7c90-4e3e-801c-dd455aa46bc5,2025-01-17,1,3,Rejected
b6d01115-4766-423a-a8e5-fa73d7132be3,2025-06-25,1,5,Approved
67c68d7f-12e3-4ee8-af92-7daf6b9625e9,2025-03-21,4,3,Approved
d63565ae-eb27-452d-999b-025d344f46d1,2025-01-10,2,2,In Progress
b3e431ee-684b-46de-9e96-aba667bbb854,2025-06-07,4,1,Approved
e90d09dc-c148-4540-ac7e-96dc073e412d,2025-01-28,5,2,Rejected
8149bb31-549b-490b-9043-2cf6d1ede159,2025-08-22,5,1,Approved
ca383360-5725-4613-b601-aa4b9b0d40d2,2025-04-18,5,1,Approved
ff9667c5-4bd5-4cc1-a05d-567836694bf2,2025-10-30,4,1,Approved
65edc51a-3734-4c42-aef6-b27a0648f56d,2025-05-24,5,2,Approved
04d9ef49-8efd-419a-b1e7-5f6f01bfff8f,2025-11-08,3,4,In Progress
e2571982-25d8-4754-837f-0ee7895fe72e,2025-11-09,1,4,Approved
89a2ff5e-d2a4-4b30-8ef8-1dbba22acb4c,2025-02-07,3,1,In Progress
2610b53a-e3d2-4572-a370-46f1fa87d3bb,2025-07-14,2,1,Approved
c29476ab-f013-42e8-adae-29a5332d3ccb,2025-06-07,5,3,Approved
7f17838c-53b6-4a7f-a169-d98e9161ba72,2025-11-29,1,2,Approved
412b00e7-acfc-45c3-8ac5-c589162a9475,2025-06-08,1,2,Rejected
217c8f6f-3a3e-4f0a-877e-cd481679c8bd,2025-01-18,4,3,Approved
c8693c07-620d-4c44-b739-2293ef98b56b,2025-01-20,2,1,Approved
86d95278-0e1d-4aaf-9fed-9a0d612cf301,2025-01-09,4,4,Rejected
fbd103fb-423b-4294-8e61-a9a167ed1b3a,2025-08-10,4,3,Approved
2903f60e-6e6b-427e-80a2-6ed6b7ca7619,2025-10-26,4,3,Rejected
5f281b5c-f868-49e7-8fd1-86f0ec2d91a8,2025-01-09,3,5,Approved
ce7148a5-f3d1-44a3-a8c5-9f373caaf256,2025-11-13,4,3,In Progress
44edfa5e-cac9-4ec2-ab6c-48861fb53802,2025-09-02,4,2,Approved
ab34c6c9-b682-45fe-9e20-09bf10e36293,2025-09-17,3,4,Approved
af5e1ada-6436-46a7-90b0-712d42cf59ae,2025-12-18,2,4,In Progress
8c08d437-3467-4afc-b385-8708ffc1c58d,2025-07-27,1,2,Approved
403abfee-1857-45f7-80f0-c704051ebcaf,2025-10-05,4,2,Approved
0d520cc5-636e-4e58-8c7f-92f73baa5c5f,2025-03-07,1,3,Rejected
9861188b-6d3a-4a6a-a515-14f7a50afe1d,2025-03-16,2,2,Approved
c10f6303-7d60-4992-bf84-6a0a04925194,2025-05-20,4,3,In Progress
0bfa5862-bcce-4404-9edc-ffda08bba6e4,2025-12-05,5,4,Approved
ed188c1b-0493-4dbe-9d1a-83f361ad507c,2025-10-03,3,5,Approved
af38d518-c150-4719-8453-518d7e251512,2025-08-23,2,5,Approved
8583f4cd-2f6d-4078-a340-bd1bda77eeeb,2025-02-28,1,1,Approved
2ec43bf2-a811-4574-9051-ebed92300862,2025-07-31,2,5,Approved
f00a0b5f-9e1a-46cf-9fb0-b83c967828f1,2025-10-22,2,1,Approved
06893ced-95be-4419-9812-18e8e768230d,2025-01-12,4,5,Approved
9b40815d-b4ed-491f-aa6e-6886add5d7c8,2025-08-22,3,1,In Progress
50d0a7ab-57c0-488d-bfcc-521a6b77c058,2025-12-26,1,1,In Progress
5aac8a87-aed8-474e-b31f-60d66c9fec06,2025-02-23,3,3,In Progress
cfe6d567-504f-4789-8778-ac426114c0ac,2025-09-04,3,3,Rejected
fa84ab39-5c5b-4b3c-9a80-59779d6f0e69,2025-01-28,5,2,Approved
55e408b3-b607-4dc1-a136-716762eafa45,2025-06-15,1,4,Approved
afe9f859-9f1b-4cce-b4fc-ef7c0ad84ae3,2025-07-12,2,1,Rejected
df0eed7f-2020-4e88-b7b2-63bb7a9c4e38,2025-10-24,2,1,Rejected
c95726b3-da4e-4079-bae8-b997e0749075,2025-06-11,3,5,Approved
7ddd5e4c-48d4-46d9-8fa7-0d86bd9446dc,2025-02-25,2,1,Approved
16693312-d9ba-4437-9c4e-534aed055bfc,2025-10-01,5,4,Rejected
98afbeca-8812-4a88-871b-cdbd760f80bd,2025-09-23,4,2,Approved
b369b77a-cf0c-406b-bdf6-acb0c168b17c,2025-11-18,1,1,Approved
5edcbdd3-bc95-4f09-9e33-bfee26109713,2025-11-21,1,5,Approved
6178e9b6-d90a-46b3-aea1-147c78117105,2025-08-21,3,2,Rejected
989a8f1c-8029-414d-ba2d-d07584b50948,2025-10-22,2,5,Approved
c1c9fbd3-5d5c-4164-a6f4-036c2a66a911,2025-06-18,2,4,Approved
c429a45d-b7b5-466b-9fad-52fd60292bbd,2025-11-12,5,4,Approved
443e413b-98d1-4ff8-8c1e-4ef6b8e3d1c7,2025-03-31,5,3,Approved
518cdf13-00e4-47b5-b99d-d96e28080fae,2025-10-03,1,3,In Progress
82565c94-9ed8-4b72-9e0c-6ac13a10c700,2025-06-28,1,4,Approved
08ba7b1a-7e2e-4709-887d-e4b9e274d930,2025-11-28,2,4,Approved
7738c4cc-af20-473e-9c10-7a79a7b105d9,2025-01-02,2,1,Approved
7e4b5de2-571c-41ef-9faf-18074ab85c50,2025-12-28,1,3,In Progress
61490303-5945-4e9c-9528-19e74bf4eb18,2025-05-21,5,5,Approved
778a4cf9-5380-4b22-acc9-b75a1be465aa,2025-06-29,3,5,Rejected
5ab51b38-a8a1-46fa-ae5d-738e61bb4f4e,2025-11-14,3,1,Rejected
b81f457b-47d0-4b00-8756-4aa90a6f9f2d,2025-04-26,5,4,Approved
c578980c-2f99-4931-bfba-624ba24e6bb2,2025-05-22,3,2,In Progress
f227fd17-e6dc-421f-8e57-d68d944e0a56,2025-04-15,1,1,Approved
3a4f64ad-183b-4f3c-8abf-ddd781d67f59,2025-09-09,5,3,Approved
e06633c3-46d6-4f50-b1d9-38e48d415b8e,2025-03-05,5,2,Approved
e193d082-93b5-436c-a2b7-2468b1ba9ab6,2025-05-21,3,1,Approved
6a8fca19-c19e-420d-8976-e22c823e2893,2025-09-17,4,5,In Progress
ec30a0e0-c8be-4006-bda5-498c3fade53b,2025-03-09,2,5,Approved
ceddd2d0-f95c-45e2-a408-16f600072f7f,2025-09-12,2,3,Approved
337ec1af-3f8a-4ddc-adda-a2968661add7,2025-08-02,1,1,Approved
293f6c93-fc25-4706-a368-0ea559e5d34f,2025-01-17,5,5,In Progress
887a9f35-4e2c-4f95-aff9-6d60950c3f26,2025-05-10,1,2,Approved
e8085357-4465-4769-ba67-9a51bbee8172,2025-01-15,4,4,In Progress
92c6b2d2-1095-4553-9709-24c39024d5bb,2025-06-01,5,4,In Progress
ea2b4b05-9646-4d22-9337-2bb4dfc1b0a6,2025-12-31,1,3,Approved
7e993bda-4634-4e1f-b728-3bd39e7b4069,2025-07-25,2,2,Approved
c784bd8d-f30d-405a-9c1c-8759f6305655,2025-12-21,1,1,Rejected
4a904e4c-4918-443c-8367-f31704e2ae06,2025-11-17,2,2,Approved
e6a36d13-a24a-4f05-ada8-daf35e7842b2,2025-07-29,4,2,Approved
770b0e82-684a-425c-ae5e-7ad66b627e57,2025-10-25,5,2,Approved
75f8b5c5-f746-43d5-8026-7c0612694160,2025-06-14,3,4,Approved
18c3e51e-1345-43cc-b534-e899d8c14a2f,2025-09-02,5,4,In Progress
6dbf1597-8d28-4223-92eb-d189d59f319c,2025-06-02,4,1,Approved
d33d13ce-7bae-4f9e-8309-3c8465dddd64,2025-07-23,4,2,Approved
cca4a5ea-d8a8-4449-8647-d583e5750fbd,2025-03-01,4,1,Approved
2558d1f6-afe1-4dd8-a4f7-a1e17b6e96a8,2025-12-24,2,2,Approved
92abd393-3b7c-4801-a0f8-6cfff2710a83,2025-08-20,1,5,Rejected
d3adc14e-1576-4bf1-9a52-3855f7c6425e,2025-02-17,2,1,In Progress
7c44d8fd-2281-4013-b612-4c6d8e8b71d6,2025-12-31,1,4,In Progress
167efea4-703c-41c2-bb1a-e7a1a5412655,2025-02-08,2,4,Approved
32beb0b4-03a8-42fa-90ad-f650896b59da,2025-10-24,2,4,In Progress
1ce8f526-c7f2-48f4-b090-01b0710072f8,2025-10-24,3,5,Approved
474ec737-0237-4cca-8b6b-278ba99d4e6f,2025-11-28,3,3,Approved
eb42f576-ac45-40b4-a3d7-e3d5d94195e5,2025-07-08,4,2,Approved
35c56cc5-e994-42b1-beb7-ad90635e29cb,2025-07-01,1,1,Rejected
f00e1591-fa86-4763-bbe1-af57922495b9,2025-02-20,5,5,Approved
d64055be-2054-4508-817d-584123112002,2025-12-12,2,1,In Progress
948a7062-fd83-4bee-9cc2-1f9f2b8c2f73,2025-12-11,3,4,Approved
feb51c84-97e8-40e4-bd25-81d2bf7b9f77,2025-01-05,2,2,In Progress
fe365789-bfa2-4aec-9e42-159c0da9d903,2025-03-18,3,2,Rejected
6c0dac20-2fb3-4a86-9473-8d5ce6f9875b,2025-03-17,4,3,Approved
dd861110-a221-42d8-81b6-847ffb8415cd,2025-06-11,1,2,Approved
848a22e2-5b5b-4f67-9e2d-333931f091cc,2025-07-05,2,2,Approved
174b4061-e843-4d0e-a192-7040f26141a8,2025-10-31,5,2,Approved
d422e828-df37-4536-83ef-31f4a1880aa0,2025-04-25,3,5,Approved
405796df-940c-47d6-bcfe-8d0defe1b31b,2025-12-13,2,1,Approved
5f359052-9e4f-4a50-9c08-6a970bc45416,2025-08-26,5,4,Rejected
03096eb0-37c6-4f17-8874-13b676c1dadd,2025-05-11,2,1,Approved
8dfe9741-7421-4938-b7ac-947b4d5f672c,2025-01-22,1,2,Rejected
219ddc3d-fb95-4490-b48d-81c28723f84e,2025-01-28,4,4,Approved
51f87492-8c6a-4588-b1c5-1af9d39f8640,2025-10-27,2,4,Approved
94e3e1e7-53f6-47ba-b904-442fbb5ab1ed,2025-10-14,2,3,Approved
bc351185-2051-45c5-96ac-746ca0055ec3,2025-09-10,2,3,Approved
db98dcc7-4334-4228-8139-7c3f048dd580,2025-03-30,1,1,Approved
c1da92ad-611c-441d-ba13-40c7a9611212,2025-08-09,5,5,Approved
3ced5fc6-c21d-4155-863a-15acb514e67e,2025-10-14,2,5,In Progress
dea746d0-7ac5-489f-9a0a-a684d3bc5220,2025-01-22,1,2,In Progress
882ce16d-4568-4167-8cd4-78ce88c4d4dc,2025-03-31,5,5,Approved
8ffa1019-9d5a-4a5f-a98f-fd8b57ca79df,2025-02-18,4,1,Approved
e7c40c2d-73ef-4adc-9ffb-4920f8c07950,2025-12-22,3,2,Approved
0821aefd-8510-49c7-a1d2-73e831a4e15d,2025-03-12,2,2,Approved
a6edf058-3e34-4768-90cb-1cb1fcc14414,2025-09-01,3,4,Approved
3fd6f07a-684e-4c75-b288-72a0c7a39fd3,2025-07-18,5,3,Approved
f451235d-3c8d-4f07-bbdc-c5b0721ce6a8,2025-09-06,3,3,Approved
654aa653-23b4-42d3-9a95-3476b6c7b815,2025-01-29,4,3,Approved
57bdbaff-d043-451d-90cd-c7ee66d24709,2025-03-31,1,1,Rejected
9669b1ca-0660-4dc7-b6f4-83bb3be8367c,2025-11-27,5,1,Rejected
7be43b3b-73dd-4b9b-a696-5dcbd61e909d,2025-08-07,5,5,Approved
7269164e-7b54-4a75-8288-cb87bf9d3aa7,2025-12-09,3,5,Approved
3f44ef7a-d8c9-42e6-8c6e-7d6f79afefb9,2025-10-03,3,2,Approved
2e0b767c-d044-4c25-859c-319fff2e148f,2025-05-05,5,1,Approved
01982462-4e87-4ae6-8997-fa7ad23a6e5f,2025-06-03,4,4,Approved
0dea4e40-c55c-4bc6-9dfe-7030d5850bac,2025-03-28,2,2,In Progress
2c4085e2-98fd-4674-ad07-1df54efe56eb,2025-09-12,4,1,Approved
69da804a-a182-49e9-a5ba-2e73c5124c46,2025-07-24,1,2,Approved
21bf14f3-7f9c-4e0e-b3ee-a0117bc54f7f,2025-09-30,3,4,In Progress
7706c08b-9ec8-4409-8285-7afaf908da18,2025-09-02,1,4,Approved
cdeb3707-2c94-4333-bf5b-26a65f53560c,2025-05-26,2,1,Approved
f792366d-c975-4a9e-a86e-82bddb22c20d,2025-06-14,2,4,In Progress
7286aef2-0c26-4ef4-910b-bbd1e5238671,2025-05-14,4,1,Approved
b4d1e11f-43ae-4a4b-a76b-2e192d679e76,2025-10-13,1,3,Approved
4177a9f0-24c8-4d89-97e1-1fba68aa4490,2025-08-06,4,2,In Progress
61fae502-9bb2-4867-959b-ba4bea9a99b4,2025-02-10,5,4,Approved
70529164-7227-49cd-8367-186cb0924fa8,2025-10-11,4,2,Approved
0bcdcd78-f749-4151-9278-c5658bff0482,2025-08-03,5,2,Approved
75912ef0-4a07-4c18-ba20-4f0f0bdbd5d4,2025-12-02,4,3,Approved
6a783f24-268a-41bf-b6d2-8e0bfaa8fbe0,2025-08-18,1,4,Approved
bdb54500-3887-495e-abf8-c03acac5572c,2025-05-27,3,2,In Progress
ec2a8f82-88ea-4a0b-8948-22eee9ce3c2b,2025-10-09,3,3,Approved
0565cd0d-85fe-4b75-83e9-48583112cdf9,2025-06-20,1,5,Approved
450b8138-3b02-489c-b913-b21a64d259fb,2025-06-05,2,4,In Progress
48243f70-4b4a-4719-982d-3229d8471893,2025-08-05,5,4,Approved
2c9e5eb5-fdeb-458e-b001-9efc8c8a8fbc,2025-10-11,5,1,Approved
511349c6-2b75-432e-9d05-3946649214fa,2025-11-09,1,2,Approved
1fb4de4f-3916-4ee9-b012-4250b78b594a,2025-11-22,5,1,Approved
bce27547-162f-4595-bfa9-9479da984a2a,2025-07-01,2,5,In Progress
6020a177-e905-4112-bdcc-8f3973885fd6,2025-04-08,2,5,Rejected
51c66c4a-9196-4765-8c7f-cd479581194b,2025-03-23,4,3,Approved
ade1505f-8ba1-4308-8eec-7b3cece306d7,2025-10-04,2,1,In Progress
34d8b806-8932-43c5-aa3e-4060e3f027a1,2025-10-25,5,3,In Progress
2fc89f77-d256-4327-8359-f1a7b4660abf,2025-07-06,5,3,Approved
877a92cb-a005-4298-a394-48abd0f50222,2025-10-13,1,4,Approved
677860fe-b2eb-44bf-8c8b-bfdc168ce4c2,2025-03-13,3,4,Approved
8d9cfeae-02e4-43c7-864c-62013d42b610,2025-05-22,1,1,Approved
29b116d3-bb24-4577-9f34-77c21651ec56,2025-10-11,4,2,In Progress
f543059f-c1f5-47b1-9087-ae4a2ba2ce49,2025-05-23,2,5,Rejected
ec363b66-65a1-46ac-8385-d563884efd82,2025-07-01,3,1,In Progress
34a2bf3b-fc4d-412e-ad8b-af30e74a831f,2025-06-20,4,3,In Progress
e4ed4cce-e8df-415c-8b8b-879b4b70b148,2025-08-21,5,1,Approved
df9fedc9-c5b7-4b2b-9a70-b7f8f4cb6076,2025-09-23,5,3,Approved
644544e4-039a-4007-aba4-ea6c0aa76f8c,2025-12-29,3,2,In Progress
b12f06e5-ff9c-45b2-8984-6cb93797f35c,2025-07-10,5,5,In Progress
6a3c091c-2972-4e10-aac9-c63d2a0d1e7d,2025-04-02,1,5,Approved
8a5197dd-8d43-4c8a-bf18-9344e41d899e,2025-05-22,5,4,Approved
b060de83-765e-46d4-965f-796662ffe692,2025-12-23,4,2,Approved
73dfa3db-70b6-4ae7-b2d6-84ab3c47739f,2025-12-07,5,4,Rejected
dc702373-2852-4020-91e0-7b215031c32e,2025-11-14,1,4,Rejected
