event_id,application_id,event_type,stage,event_timestamp,team_id,branch_id,status
3d53e0aa-21ce-4806-9e86-2b0ed3d6d990,006623ea-9c0a-4057-9cea-cdcaecd59ba6,Completed,Disbursement,2025-10-05 21:00:00,5,3,Completed
60119313-78e9-4811-8e13-2c1f9667bf52,87624b2f-5a21-4c23-85be-4e80108b9a9d,Started,Application Submitted,2025-11-11 00:00:00,1,5,Started
fce2d6d3-ab1c-4009-bb4b-6dd4e94fa700,87624b2f-5a21-4c23-85be-4e80108b9a9d,Completed,Application Submitted,2025-11-11 10:00:00,1,5,Completed
f1247d92-d54d-41de-af88-5ed70808530c,87624b2f-5a21-4c23-85be-4e80108b9a9d,Started,Document Verification,2025-11-11 15:00:00,2,5,Started
f2f8ed66-39a6-4fc4-8582-3c558aa03f43,87624b2f-5a21-4c23-85be-4e80108b9a9d,Completed,Document Verification,2025-11-12 04:00:00,2,5,Completed
4fd493b3-b01d-4869-ac5d-8413d0f2ff58,87624b2f-5a21-4c23-85be-4e80108b9a9d,Started,Credit Assessment,2025-11-12 14:00:00,3,5,Started
e191e9d2-d5ac-442d-b384-3310338efa0d,87624b2f-5a21-4c23-85be-4e80108b9a9d,Completed,Credit Assessment,2025-11-13 03:00:00,3,5,Completed
835feaeb-89c5-4730-a960-73bdfa3a2aec,87624b2f-5a21-4c23-85be-4e80108b9a9d,Started,Approval,2025-11-13 07:00:00,4,5,Started
41f82915-df32-48db-ab77-1f50048e853c,87624b2f-5a21-4c23-85be-4e80108b9a9d,Completed,Approval,2025-11-13 13:00:00,4,5,Completed
d3243430-c361-4211-a1c0-67aa6804b372,87624b2f-5a21-4c23-85be-4e80108b9a9d,Started,Disbursement,2025-11-13 16:00:00,5,5,Started
becb4bfc-cf67-48c0-80c5-1a73846fb12a,87624b2f-5a21-4c23-85be-4e80108b9a9d,Completed,Disbursement,2025-11-14 02:00:00,5,5,Completed
8b20225b-8189-4656-bf0b-20411e6abe2a,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Started,Application Submitted,2025-04-08 00:00:00,1,2,Started
5701bcae-162b-4346-82c7-dc18a75d7e70,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Completed,Application Submitted,2025-04-08 11:00:00,1,2,Completed
0a87da66-295e-4fdc-a037-c49aa28b708f,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Started,Document Verification,2025-04-08 16:00:00,2,2,Started
6f0fcd6b-8f6f-406c-9e7e-bd078f784953,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Completed,Document Verification,2025-04-08 22:00:00,2,2,Completed
67b0caac-906c-4911-856a-9a18fc05d958,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Started,Credit Assessment,2025-04-09 18:00:00,3,2,Started
d4debb00-23d5-49f8-a0dc-19f48560d648,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Completed,Credit Assessment,2025-04-10 06:00:00,3,2,Completed
e1400545-86cd-4cc7-ba07-25ca37f1a195,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Started,Approval,2025-04-10 09:00:00,4,2,Started
ba9066a8-653d-4381-ac97-8b8c319f28d9,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Completed,Approval,2025-04-10 18:00:00,4,2,Completed
db9061da-e4f9-4a21-b8da-a72b3208796f,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Started,Disbursement,2025-04-10 23:00:00,5,2,Started
efd3d2fb-aad3-488c-8202-8933ffb55df9,a3368304-4d84-4e9d-8e03-d30cf62eecf3,Completed,Disbursement,2025-04-11 03:00:00,5,2,Completed
73209ceb-ae4c-40c2-b647-77c236d49b89,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Started,Application Submitted,2025-11-03 00:00:00,1,1,Started
fa682fb4-7d89-4aa2-8408-b0f3f2c8a4e2,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Completed,Application Submitted,2025-11-03 06:00:00,1,1,Completed
8d073553-7278-4d35-b957-09ef0f22561a,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Started,Document Verification,2025-11-03 13:00:00,2,1,Started
1282f5d4-2d49-4435-b551-90168852b1dc,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Completed,Document Verification,2025-11-03 20:00:00,2,1,Completed
288f7183-0139-4ec5-888e-6be8100c6656,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Started,Credit Assessment,2025-11-04 15:00:00,3,1,Started
3ff065c8-ad9f-4b55-9bf8-c2d7a84a95f9,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Completed,Credit Assessment,2025-11-05 00:00:00,3,1,Completed
ffbfbb1b-aead-4876-80c1-e9f8c6803230,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Started,Approval,2025-11-05 07:00:00,4,1,Started
f8ce284f-9b94-4d17-b96c-5617693a99ac,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Completed,Approval,2025-11-05 14:00:00,4,1,Completed
1d9fd58e-d488-40d7-b353-2a9bec5dd858,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Started,Disbursement,2025-11-05 18:00:00,5,1,Started
b6273678-ff58-4b6b-b9de-4f27fccd8c85,fdadd36c-eeb7-4661-a4a6-2354be01b4c6,Completed,Disbursement,2025-11-06 02:00:00,5,1,Completed
7f52b65c-852b-4ab1-b205-3c6fe801ea29,3dfb8773-bdfe-429a-a909-cfed31ba9571,Started,Application Submitted,2025-04-24 00:00:00,1,5,Started
ad5354a4-aa44-43e6-8de0-a064f30f8f54,3dfb8773-bdfe-429a-a909-cfed31ba9571,Completed,Application Submitted,2025-04-24 09:00:00,1,5,Completed
641f2533-caf3-48fd-b5b1-d4361b0d20e9,3dfb8773-bdfe-429a-a909-cfed31ba9571,Started,Document Verification,2025-04-24 12:00:00,2,5,Started
e0f4f63c-3171-4755-9ff1-9332a3a113a9,3dfb8773-bdfe-429a-a909-cfed31ba9571,Completed,Document Verification,2025-04-24 18:00:00,2,5,Completed
f2b45493-8b3a-4a96-98e7-2491b7881139,3dfb8773-bdfe-429a-a909-cfed31ba9571,Started,Credit Assessment,2025-04-25 06:00:00,3,5,Started
5480467c-706f-4578-8be2-74792705ba10,3dfb8773-bdfe-429a-a909-cfed31ba9571,Completed,Credit Assessment,2025-04-25 18:00:00,3,5,Completed
f2bcd33d-0060-418d-86a4-d19d88b70263,3dfb8773-bdfe-429a-a909-cfed31ba9571,Started,Approval,2025-04-26 10:00:00,4,5,Started
1bb061a5-0a08-4a37-9137-f74c634c9170,3dfb8773-bdfe-429a-a909-cfed31ba9571,Completed,Approval,2025-04-26 21:00:00,4,5,Completed
ec3f11d3-2378-4a73-b645-045f4224e958,3dfb8773-bdfe-429a-a909-cfed31ba9571,Started,Disbursement,2025-04-27 02:00:00,5,5,Started
2c693035-34be-4e2c-ad9b-170881f6e2e6,3dfb8773-bdfe-429a-a909-cfed31ba9571,Completed,Disbursement,2025-04-27 11:00:00,5,5,Completed
e3f559d0-8d97-4360-8f7d-540c7d1b7e49,f8f346ac-3d47-4727-9864-2146f4152b14,Started,Application Submitted,2025-04-27 00:00:00,1,1,Started
40d51a1c-e721-4fd2-9d38-65716355c994,f8f346ac-3d47-4727-9864-2146f4152b14,Completed,Application Submitted,2025-04-27 07:00:00,1,1,Completed
006e20ce-2d78-4577-8451-afecc778fd1b,f8f346ac-3d47-4727-9864-2146f4152b14,Started,Document Verification,2025-04-27 14:00:00,2,1,Started
2497a40f-97d9-408a-9670-d5c78e5eb693,f8f346ac-3d47-4727-9864-2146f4152b14,Completed,Document Verification,2025-04-28 03:00:00,2,1,Completed
4c4d59cb-6a21-48df-8dfb-f62c76bf64bb,f8f346ac-3d47-4727-9864-2146f4152b14,Started,Credit Assessment,2025-04-28 18:00:00,3,1,Started
666ea6bc-d639-4f63-9c4b-6e05aa011a16,f8f346ac-3d47-4727-9864-2146f4152b14,Completed,Credit Assessment,2025-04-29 03:00:00,3,1,Completed
4729b5c7-532a-42a6-a853-58be9df9a8e8,f8f346ac-3d47-4727-9864-2146f4152b14,Started,Approval,2025-04-29 14:00:00,4,1,Started
d5d79b19-0314-4553-ba7f-8fe97540fd8f,f8f346ac-3d47-4727-9864-2146f4152b14,Completed,Approval,2025-04-29 20:00:00,4,1,Completed
5915c985-719b-45af-961f-3def5692c69e,f8f346ac-3d47-4727-9864-2146f4152b14,Started,Disbursement,2025-04-30 02:00:00,5,1,Started
24a89ebf-391d-4009-aa1f-e58a023edf7a,f8f346ac-3d47-4727-9864-2146f4152b14,Completed,Disbursement,2025-04-30 08:00:00,5,1,Completed
0c512a7c-279a-4463-a0d7-f3bbc7195d40,777144de-082c-47f7-82fd-ec8bc33427a7,Started,Application Submitted,2025-10-08 00:00:00,1,2,Started
76f80bb0-bf97-40e6-ac35-e8c8c61e454e,777144de-082c-47f7-82fd-ec8bc33427a7,Completed,Application Submitted,2025-10-08 09:00:00,1,2,Completed
b175acdf-002e-4605-889d-08d8fe3b448c,777144de-082c-47f7-82fd-ec8bc33427a7,Started,Document Verification,2025-10-08 12:00:00,2,2,Started
c195b93f-618c-446e-a42f-38d171ef496b,777144de-082c-47f7-82fd-ec8bc33427a7,Completed,Document Verification,2025-10-08 23:00:00,2,2,Completed
56b66a46-2a4d-4f4b-93f0-4e5b219826ce,777144de-082c-47f7-82fd-ec8bc33427a7,Started,Credit Assessment,2025-10-09 09:00:00,3,2,Started
6aba5a73-a890-430e-8e63-12588e1b0433,777144de-082c-47f7-82fd-ec8bc33427a7,Completed,Credit Assessment,2025-10-09 19:00:00,3,2,Completed
d9f4c359-3ebe-42af-a935-de79abdf5199,777144de-082c-47f7-82fd-ec8bc33427a7,Started,Approval,2025-10-10 01:00:00,4,2,Started
e4e7d1bf-6722-428b-bb29-acd1fe382af7,777144de-082c-47f7-82fd-ec8bc33427a7,Completed,Approval,2025-10-10 09:00:00,4,2,Completed
503dad15-ff1d-4c5c-9f03-3f1876bbdd90,777144de-082c-47f7-82fd-ec8bc33427a7,Started,Disbursement,2025-10-10 20:00:00,5,2,Started
13cf9741-db52-48a9-8071-437894af9875,777144de-082c-47f7-82fd-ec8bc33427a7,Completed,Disbursement,2025-10-11 05:00:00,5,2,Completed
79ba5fa9-2808-4c73-bd37-bd9b0dff66b8,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Started,Application Submitted,2025-01-06 00:00:00,1,3,Started
6eb2d840-9d8b-4e8b-be68-41e8fa6078d1,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Completed,Application Submitted,2025-01-06 10:00:00,1,3,Completed
a3805461-f1d3-496d-827d-69981f2380ee,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Started,Document Verification,2025-01-06 14:00:00,2,3,Started
987b6850-e5be-4b81-a3ff-7d1bf5212196,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Completed,Document Verification,2025-01-07 01:00:00,2,3,Completed
10b44bab-7308-46b4-8e92-4addf3b41bb4,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Started,Credit Assessment,2025-01-07 22:00:00,3,3,Started
1f1826d4-5b2c-435e-829f-81fa72ef0444,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Completed,Credit Assessment,2025-01-08 07:00:00,3,3,Completed
134194f6-f49b-4c85-8a8b-07f5af96ee82,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Started,Approval,2025-01-08 18:00:00,4,3,Started
4c1736e6-cafd-4c45-92f4-0ca7612d79ca,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Completed,Approval,2025-01-09 03:00:00,4,3,Completed
ba5c3c8e-a5a8-4d5a-8310-41364cf7ba4d,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Started,Disbursement,2025-01-09 11:00:00,5,3,Started
a8106734-6f33-4fd7-ac68-aab45fcdb848,a27aa957-cc6d-4715-a776-4ebe4ed901fa,Completed,Disbursement,2025-01-09 22:00:00,5,3,Completed
2a1ea995-32b3-4c23-b88f-67b190c32741,5627f75d-aec3-49ec-a9db-82d18cc6254e,Started,Application Submitted,2025-03-03 00:00:00,1,4,Started
3fb09fac-c352-45de-b839-28cafdcd9fd0,5627f75d-aec3-49ec-a9db-82d18cc6254e,Completed,Application Submitted,2025-03-03 10:00:00,1,4,Completed
9356cfd2-663e-4891-ab01-f508b5ee3afc,5627f75d-aec3-49ec-a9db-82d18cc6254e,Started,Document Verification,2025-03-03 12:00:00,2,4,Started
64ede374-f9e3-419b-9b2f-0ff31b699d09,5627f75d-aec3-49ec-a9db-82d18cc6254e,Completed,Document Verification,2025-03-03 22:00:00,2,4,Completed
e59b5fe8-0678-4c6b-9047-63ddc4549805,5627f75d-aec3-49ec-a9db-82d18cc6254e,Started,Credit Assessment,2025-03-04 16:00:00,3,4,Started
a1d917ef-671e-486d-88f4-d613aa57803c,5627f75d-aec3-49ec-a9db-82d18cc6254e,Completed,Credit Assessment,2025-03-05 03:00:00,3,4,Completed
0fd05d95-c624-43e0-98f6-68d70aba7800,5627f75d-aec3-49ec-a9db-82d18cc6254e,Started,Approval,2025-03-05 20:00:00,4,4,Started
f1194c10-f757-4788-8780-4d1a83b7cb69,5627f75d-aec3-49ec-a9db-82d18cc6254e,Completed,Approval,2025-03-06 06:00:00,4,4,Completed
c478689a-7357-4f0a-bb99-6ff7bb143377,5627f75d-aec3-49ec-a9db-82d18cc6254e,Started,Disbursement,2025-03-06 11:00:00,5,4,Started
9e3ecd34-5a48-44e5-9811-e500d4ab1967,5627f75d-aec3-49ec-a9db-82d18cc6254e,Completed,Disbursement,2025-03-06 17:00:00,5,4,Completed
47a42b71-1ce8-4571-91f8-1ebee2430700,584821af-893d-4424-952a-fc5a838a6a0f,Started,Application Submitted,2025-09-25 00:00:00,1,1,Started
91b722ad-0e43-4993-a1fc-e5c3bfc2c29e,584821af-893d-4424-952a-fc5a838a6a0f,Completed,Application Submitted,2025-09-25 11:00:00,1,1,Completed
be529125-5449-470d-92d1-6428dde7be0c,584821af-893d-4424-952a-fc5a838a6a0f,Started,Document Verification,2025-09-25 14:00:00,2,1,Started
d3dd2d8f-9c18-408d-a56c-8703f7080866,584821af-893d-4424-952a-fc5a838a6a0f,Completed,Document Verification,2025-09-25 20:00:00,2,1,Completed
d461be0f-72d6-4036-a614-4ef586c1b059,584821af-893d-4424-952a-fc5a838a6a0f,Started,Credit Assessment,2025-09-26 07:00:00,3,1,Started
6e43aa2c-7a02-4a18-a553-825b37bdd687,584821af-893d-4424-952a-fc5a838a6a0f,Completed,Credit Assessment,2025-09-26 19:00:00,3,1,Completed
579d16d8-6ec4-4a0f-a37b-148251f70105,584821af-893d-4424-952a-fc5a838a6a0f,Started,Approval,2025-09-27 05:00:00,4,1,Started
59bff479-e8a6-4e2d-b72b-2493b88ea9fb,584821af-893d-4424-952a-fc5a838a6a0f,Completed,Approval,2025-09-27 15:00:00,4,1,Completed
0ac3ff8a-296e-4842-abac-959df0ebba12,584821af-893d-4424-952a-fc5a838a6a0f,Started,Disbursement,2025-09-27 18:00:00,5,1,Started
eebb3427-d381-47cd-8858-bc78aaca9676,584821af-893d-4424-952a-fc5a838a6a0f,Completed,Disbursement,2025-09-28 01:00:00,5,1,Completed
a6c1ec82-76c3-48bf-aa21-78a5ee082070,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Started,Application Submitted,2025-12-28 00:00:00,1,1,Started
98d9a7bb-36e5-45c9-83ee-6e9c32640d3c,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Completed,Application Submitted,2025-12-28 08:00:00,1,1,Completed
f67f3df6-0378-4706-b204-a1dd97063e30,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Started,Document Verification,2025-12-28 11:00:00,2,1,Started
f2dd5fb2-8960-47ab-9fe0-a3698500c029,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Completed,Document Verification,2025-12-29 18:00:00,2,1,Completed
2c4cbe50-58ab-4ce8-a0e7-115cf37f6d7d,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Started,Credit Assessment,2025-12-30 01:00:00,3,1,Started
8afeebf7-21fe-4afa-b843-e1f139a5a040,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Completed,Credit Assessment,2025-12-30 14:00:00,3,1,Completed
be15c893-550f-4b82-a600-274e63e95db6,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Started,Approval,2025-12-30 19:00:00,4,1,Started
59aa4446-0c92-4a02-b397-f6dbd048761a,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Completed,Approval,2025-12-31 03:00:00,4,1,Completed
42aca32a-2804-4a1f-9e14-4251207282cf,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Started,Disbursement,2025-12-31 08:00:00,5,1,Started
7878cca1-2c6d-434c-98f9-21ae9f963910,85cacc92-65eb-46b2-b9b3-3583527b0dcc,Completed,Disbursement,2025-12-31 16:00:00,5,1,Completed
fc816e15-47b9-464e-b02b-59820e88f378,8c553bc4-f09a-422e-a570-d508281db032,Started,Application Submitted,2025-08-07 00:00:00,1,3,Started
1c4b3884-653d-43d9-8ce8-8f0a8e195abd,8c553bc4-f09a-422e-a570-d508281db032,Completed,Application Submitted,2025-08-07 07:00:00,1,3,Completed
cb9b5be3-3134-445e-bfe7-93be42ad4843,8c553bc4-f09a-422e-a570-d508281db032,Started,Document Verification,2025-08-07 15:00:00,2,3,Started
c32a7b20-ac64-4d39-aec8-652cfb701216,8c553bc4-f09a-422e-a570-d508281db032,Completed,Document Verification,2025-08-07 22:00:00,2,3,Completed
2258f282-9754-43e0-95fd-cc2f10db9237,8c553bc4-f09a-422e-a570-d508281db032,Started,Credit Assessment,2025-08-08 14:00:00,3,3,Started
6cf62042-ab1e-46e2-abb4-e7d5519e5a18,8c553bc4-f09a-422e-a570-d508281db032,Completed,Credit Assessment,2025-08-08 23:00:00,3,3,Completed
c69ba4e1-e230-4fdd-9cae-4a7e6c40fc71,8c553bc4-f09a-422e-a570-d508281db032,Started,Approval,2025-08-09 12:00:00,4,3,Started
679f04d1-a0c1-4a56-82f8-5a3878b703bf,8c553bc4-f09a-422e-a570-d508281db032,Completed,Approval,2025-08-09 22:00:00,4,3,Completed
0c25e6a3-6e16-49ad-af7e-7f12ece9c188,8c553bc4-f09a-422e-a570-d508281db032,Started,Disbursement,2025-08-10 04:00:00,5,3,Started
a437a43a-6c0a-498c-8c4a-6e3e13c21edf,8c553bc4-f09a-422e-a570-d508281db032,Completed,Disbursement,2025-08-10 08:00:00,5,3,Completed
3e265a4a-d2f0-4621-8ce2-287f0dcab1da,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Started,Application Submitted,2025-06-18 00:00:00,1,3,Started
52d5a5f5-1dd5-4006-b75a-f351146d76c6,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Completed,Application Submitted,2025-06-18 11:00:00,1,3,Completed
359b1537-4b35-4563-a791-eece830e62cb,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Started,Document Verification,2025-06-18 15:00:00,2,3,Started
8c5b09e5-325b-4067-b989-e1375108972e,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Completed,Document Verification,2025-06-19 01:00:00,2,3,Completed
cd5d3ade-50b8-4359-b50e-2524fef6329a,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Started,Credit Assessment,2025-06-19 12:00:00,3,3,Started
c1e6fe06-7bd8-401e-965f-f15d9c1c516e,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Completed,Credit Assessment,2025-06-19 21:00:00,3,3,Completed
bcad130a-31c2-489e-befc-db9e71d0e2ca,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Started,Approval,2025-06-20 08:00:00,4,3,Started
d54abb70-eaa5-44df-b96a-8fd96dfdc8f2,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Completed,Approval,2025-06-20 14:00:00,4,3,Completed
d646b050-321f-4f0b-8355-b4b120180311,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Started,Disbursement,2025-06-20 17:00:00,5,3,Started
5b635086-c195-4603-b69b-09899f1a7c33,9ab4df8c-6e55-42fc-9cbe-bfac7dca7dbc,Completed,Disbursement,2025-06-21 02:00:00,5,3,Completed
52189d13-0363-460f-b3ea-d3c7033c0657,705125cb-0d2a-4036-ae33-c8299ebe618e,Started,Application Submitted,2025-05-18 00:00:00,1,2,Started
43a60a28-ff69-4048-a324-f50efa292bed,705125cb-0d2a-4036-ae33-c8299ebe618e,Completed,Application Submitted,2025-05-18 07:00:00,1,2,Completed
b0c304ee-8113-4a0d-8c0d-dc10b0af59a0,705125cb-0d2a-4036-ae33-c8299ebe618e,Started,Document Verification,2025-05-18 11:00:00,2,2,Started
96b5bd2e-5a8f-47ed-b8d8-d2a3635dc33d,705125cb-0d2a-4036-ae33-c8299ebe618e,Completed,Document Verification,2025-05-19 10:00:00,2,2,Completed
0ddcddb5-16e6-4c7f-89c0-a718327bcd92,705125cb-0d2a-4036-ae33-c8299ebe618e,Started,Credit Assessment,2025-05-19 20:00:00,3,2,Started
7adf2c82-8e25-4309-a127-467182e5368c,705125cb-0d2a-4036-ae33-c8299ebe618e,Completed,Credit Assessment,2025-05-20 05:00:00,3,2,Completed
e061c0a4-0bcf-4a8b-9bc6-6ccf8a496ef2,705125cb-0d2a-4036-ae33-c8299ebe618e,Started,Approval,2025-05-20 12:00:00,4,2,Started
84b9701a-7e75-4f94-8fb1-6a8794529ee5,705125cb-0d2a-4036-ae33-c8299ebe618e,Completed,Approval,2025-05-20 19:00:00,4,2,Completed
867f1707-746c-48b0-9e4e-c394b38a7037,705125cb-0d2a-4036-ae33-c8299ebe618e,Started,Disbursement,2025-05-20 23:00:00,5,2,Started
bdf39fe1-a73d-460d-8cda-f81da4c5b780,705125cb-0d2a-4036-ae33-c8299ebe618e,Completed,Disbursement,2025-05-21 07:00:00,5,2,Completed
928f880e-71eb-4f84-9f0d-dd7befb5b36f,785bb353-aa61-4d83-a35f-aef0409bf963,Started,Application Submitted,2025-12-29 00:00:00,1,2,Started
53181287-2c37-4a97-ab79-24fa0d74a237,785bb353-aa61-4d83-a35f-aef0409bf963,Completed,Application Submitted,2025-12-29 09:00:00,1,2,Completed
ef786cd1-d572-4d6c-8ca5-90ae6dd83fd5,785bb353-aa61-4d83-a35f-aef0409bf963,Started,Document Verification,2025-12-29 15:00:00,2,2,Started
aaa68eef-fd08-49f0-b1b6-9215f3b8392c,785bb353-aa61-4d83-a35f-aef0409bf963,Completed,Document Verification,2025-12-30 00:00:00,2,2,Completed
3bf3882e-636c-4e21-b4e2-8e1c4b236a7f,785bb353-aa61-4d83-a35f-aef0409bf963,Started,Credit Assessment,2025-12-30 04:00:00,3,2,Started
957cc2f2-3fc1-42d1-adcd-5566e036fa14,785bb353-aa61-4d83-a35f-aef0409bf963,Completed,Credit Assessment,2025-12-30 12:00:00,3,2,Completed
0b54be7e-23e3-4526-80ed-29036988498b,785bb353-aa61-4d83-a35f-aef0409bf963,Started,Approval,2025-12-30 22:00:00,4,2,Started
c5b63d3f-433b-4370-bf0a-acaba6435d1c,785bb353-aa61-4d83-a35f-aef0409bf963,Completed,Approval,2025-12-31 06:00:00,4,2,Completed
10fbe181-f119-476c-95d7-465a91adeda4,785bb353-aa61-4d83-a35f-aef0409bf963,Started,Disbursement,2025-12-31 17:00:00,5,2,Started
fe87c85b-94c2-48d3-9514-16d252a648df,785bb353-aa61-4d83-a35f-aef0409bf963,Completed,Disbursement,2025-12-31 21:00:00,5,2,Completed
530505ee-cdae-4d23-8efc-d3f83e0b7ace,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Started,Application Submitted,2025-06-24 00:00:00,1,3,Started
fe2fa7bb-edae-4360-b6d0-70b96b83ce51,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Completed,Application Submitted,2025-06-24 11:00:00,1,3,Completed
ff271e21-b5fb-4472-8f56-bf188115f4a3,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Started,Document Verification,2025-06-24 17:00:00,2,3,Started
a753dd34-7556-4aa2-8614-c8ad26f57778,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Completed,Document Verification,2025-06-25 05:00:00,2,3,Completed
6f5d2e85-79d3-4185-a700-2f65e8d029e1,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Started,Credit Assessment,2025-06-25 14:00:00,3,3,Started
9f9df4b2-fc16-4880-b681-17a1822e19cd,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Completed,Credit Assessment,2025-06-26 02:00:00,3,3,Completed
8090025b-c7d9-44e6-a1b3-193be500b393,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Started,Approval,2025-06-26 06:00:00,4,3,Started
c143c965-865a-4384-98df-ae70aba24c1c,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Completed,Approval,2025-06-26 13:00:00,4,3,Completed
23178294-dc39-4a35-a5ef-f10b3d2d4c86,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Started,Disbursement,2025-06-26 16:00:00,5,3,Started
7406f95b-3ade-4d49-962e-6955cae631f1,ed812c08-fc0a-4979-9a16-eabacf85ec1a,Completed,Disbursement,2025-06-27 01:00:00,5,3,Completed
dd2fbb85-d65f-45ac-9d58-b8a6fc46c48b,8f62f40f-ce22-471c-94cf-671d8dba520a,Started,Application Submitted,2025-03-28 00:00:00,1,5,Started
fe299643-8d10-4cfb-8341-58c2dab1648d,8f62f40f-ce22-471c-94cf-671d8dba520a,Completed,Application Submitted,2025-03-28 07:00:00,1,5,Completed
e284da37-9702-4b18-bdaf-b06efe607c94,8f62f40f-ce22-471c-94cf-671d8dba520a,Started,Document Verification,2025-03-28 12:00:00,2,5,Started
020850a5-fb22-4843-9caf-1f2c41202701,8f62f40f-ce22-471c-94cf-671d8dba520a,Completed,Document Verification,2025-03-28 19:00:00,2,5,Completed
1f81d33c-dad0-4237-8be8-6605beb1d531,8f62f40f-ce22-471c-94cf-671d8dba520a,Started,Credit Assessment,2025-03-29 00:00:00,3,5,Started
8b3e23f5-48f7-44db-ac89-28eb835931c7,8f62f40f-ce22-471c-94cf-671d8dba520a,Completed,Credit Assessment,2025-03-29 06:00:00,3,5,Completed
9fad434b-4543-47b4-8f33-95d214cee408,8f62f40f-ce22-471c-94cf-671d8dba520a,Started,Approval,2025-03-29 16:00:00,4,5,Started
54eed132-c30f-45cb-9b9a-f68d93dac66b,8f62f40f-ce22-471c-94cf-671d8dba520a,Completed,Approval,2025-03-29 20:00:00,4,5,Completed
20b7f80a-b7be-421b-a430-0a2cc9b303c7,8f62f40f-ce22-471c-94cf-671d8dba520a,Started,Disbursement,2025-03-30 06:00:00,5,5,Started
acea9e0d-2505-4641-9f18-a9cc70e87acd,8f62f40f-ce22-471c-94cf-671d8dba520a,Completed,Disbursement,2025-03-30 15:00:00,5,5,Completed
58c0d968-cdcf-41df-8781-cf47339ba570,08b28f11-1b61-406a-9eaa-0ef352eee9b7,Started,Application Submitted,2025-11-25 00:00:00,1,2,Started
94803d3f-26e6-49dd-aa99-82db7d226715,08b28f11-1b61-406a-9eaa-0ef352eee9b7,Completed,Application Submitted,2025-11-25 07:00:00,1,2,Completed
7c779c41-b69c-44f5-811f-24274085c0c9,08b28f11-1b61-406a-9eaa-0ef352eee9b7,Started,Document Verification,2025-11-25 11:00:00,2,2,Started
2bd66ce4-f8e1-4887-a78b-47bd6b2cc657,08b28f11-1b61-406a-9eaa-0ef352eee9b7,Completed,Document Verification,2025-11-25 20:00:00,2,2,Completed
a7b26a47-d9a0-46ac-8e44-8adcdc78eb62,08b28f11-1b61-406a-9eaa-0ef352eee9b7,Started,Credit Assessment,2025-11-26 06:00:00,3,2,Started
